id,wip,investissement,satisfaction
162,0,0,0.9056696
163,0,0,0.6916931
164,0,0,0.5800787
165,0,0,0.7890545
166,0,0,0.7163134
167,0,0,0.9404631
168,0,0,0.712042
169,0,0,0.383749
170,0,0,0.57110643
171,0,0,0.9158416
172,0,0,0.7293903
173,0,0,0.91243446
174,0,0,0.34409904
175,0,0,0.24055842
176,0,0,0.22995803
177,0,0,0.76510173
178,0,0,0.93459326
179,0,0,0.95317477
180,0,0,0.8330035
181,0,0,0.24024656
182,0,0,0.7211762
183,0,0,0.8737329
184,0,0,0.72048676
185,0,0,0.6261469
186,0,0,0.6975658
187,0,0,0.75270677
188,0,0,0.8036344
189,0,0,0.8929795
190,0,0,0.85131866
191,0,0,0.89544165
192,0,0,0.87561107
193,0,0,0.69065535
194,0,0,0.7092118
195,0,0,0.69939417
196,0,0,0.19761616
197,0,0,0.8110562
198,0,0,0.8172336
199,0,0,0.9016857
200,0,0,0.53732014
201,0,0,0.56829804
202,0,0,0.6952475
203,0,0,0.8045913
204,0,0,0.9793179
205,0,0,0.93136084
206,0,0,0.83259153
207,0,0,0.95529985
208,0,0,0.87964153
209,0,0,0.98163915
210,0,0,0.72807515
211,0,0,0.8093028
212,0,0,0.9782518
213,0,0,0.8906956
214,0,0,0.9550214
215,0,0,0.9489677
216,0,0,0.8087515
217,0,0,0.78434956
218,0,0,0.72290456
219,0,0,0.42744905
220,0,0,0.73618424
221,0,0,0.81821114
222,0,0,0.9073547
223,0,0,0.97689945
224,0,0,0.91706717
225,0,0,0.78323317
226,0,0,0.8659561
227,0,0,0.74303234
228,0,0,0.33278033
229,0,0,0.9562356
230,0,0,0.9329231
231,0,0,0.7662928
232,0,0,0.94162333
233,0,0,0.8066702
234,0,0,0.8951702
235,0,0,0.95865786
236,0,0,0.68492204
237,0,0,0.9428579
238,0,0,0.74342734
239,0,0,0.83109474
240,0,0,0.79201776
241,0,0,0.918822
242,0,0,0.6690364
243,0,0,0.9556594
244,0,0,0.8115088
245,0,0,0.92382795
246,0,0,0.29041427
247,0,0,0.962894
248,0,0,0.83528364
249,0,0,0.86679524
250,0,0,0.83467567
251,0,0,0.9621049
252,0,0,0.7778579
253,0,0,0.8209363
254,0,0,0.20534539
255,0,0,0.62543344
256,0,0,0.6543142
257,0,0,0.8243489
258,0,0,0.3012107
259,0,0,0.9212202
260,0,0,0.8474923
261,0,0,0.8090602
262,0,0,0.8003266
263,0,0,0.9448559
264,0,0,0.3036092
265,0,0,0.9286648
266,0,0,0.34410772
267,0,0,0.9412672
268,0,0,0.50158906
269,0,0,0.9308474
270,0,0,0.95110804
271,0,0,0.54150057
272,0,0,0.45214346
273,0,0,0.9577546
274,0,0,0.5647387
275,0,0,0.9454979
276,0,0,0.8478136
277,0,0,0.9650311
278,0,0,0.85555774
279,0,0,0.7947496
280,0,0,0.8539331
281,0,0,0.9051955
282,0,0,0.94651735
283,0,0,0.88690513
284,0,0,0.22852927
285,0,0,0.78951406
286,0,0,0.956578
287,0,0,0.9575014
288,0,0,0.76214933
289,0,0,0.9381626
290,0,0,0.956864
291,0,0,0.7650729
292,0,0,0.78867185
293,0,0,0.8769109
294,0,0,0.9606879
295,0,0,0.9481484
296,0,0,0.84564805
297,0,0,0.52763903
298,0,0,0.391935
299,0,0,0.9382021
300,0,0,0.64486855
301,0,0,0.9405301
302,0,0,0.83239394
303,0,0,0.94354486
304,0,0,0.863225
305,0,0,0.70610046
306,0,0,0.95781994
307,0,0,0.930045
308,0,0,0.9581625
309,0,0,0.8238186
310,0,0,0.754765
311,0,0,0.40754828
312,0,0,0.8713187
313,0,0,0.82075053
314,0,0,0.2947615
315,0,0,0.7466242
316,0,0,0.8527113
317,0,0,0.96970534
318,0,0,0.67589533
319,0,0,0.9653254
320,0,0,0.6720643
321,0,0,0.9510735
322,0,0,0.90237653
323,0,0,0.7473822
324,0,0,0.7872306
325,0,0,0.25043344
326,0,0,0.8192791
327,0,0,0.24120486
328,0,0,0.24649978
329,0,0,0.97989845
330,0,0,0.23643741
331,0,0,0.9534118
332,0,0,0.8297908
333,0,0,0.8001306
334,0,0,0.83619887
335,0,0,0.8329106
336,0,0,0.9684983
337,0,0,0.9455492
338,0,0,0.8037958
339,0,0,0.68541396
340,0,0,0.9603346
341,0,0,0.9103363
342,0,0,0.9032736
343,0,0,0.7963502
344,0,0,0.9612863
345,0,0,0.89943016
346,0,0,0.38910717
347,0,0,0.83229053
348,0,0,0.9051047
349,0,0,0.93793464
350,0,0,0.9568843
351,0,0,0.9686005
352,0,0,0.8658755
353,0,0,0.76090324
354,0,0,0.959025
355,0,0,0.96551734
356,0,0,0.8708031
357,0,0,0.8787783
358,0,0,0.78885907
359,0,0,0.7647662
360,0,0,0.9225371
361,0,0,0.9166926
362,0,0,0.8841835
363,0,0,0.9517608
364,0,0,0.9046607
365,0,0,0.9496095
366,0,0,0.7299933
367,0,0,0.93817526
368,0,0,0.9501647
369,0,0,0.9226716
370,0,0,0.930942
371,0,0,0.87556016
372,0,0,0.93756783
373,0,0,0.94693184
374,0,0,0.9443087
375,0,0,0.7186301
376,0,0,0.9215631
377,0,0,0.9600723
378,0,0,0.9225856
379,0,0,0.9385951
380,0,0,0.9663064
381,0,0,0.64824486
382,0,0,0.9477168
383,0,0,0.86614466
384,0,0,0.91312635
385,0,0,0.9281146
386,0,0,0.91043806
387,0,0,0.8059989
388,0,0,0.77544475
389,0,0,0.96194315
390,0,0,0.74056727
391,0,0,0.9644646
392,0,0,0.96328235
393,0,0,0.29882056
394,0,0,0.94684595
395,0,0,0.78071916
396,0,0,0.8695576
397,0,0,0.9503249
398,0,0,0.7513222
399,0,0,0.85208905
400,0,0,0.91922617
401,0,0,0.68191653
402,0,0,0.84638274
403,0,0,0.8050482
404,0,0,0.9600959
405,0,0,0.39027143
406,0,0,0.7606289
407,0,0,0.96151197
408,0,0,0.430938
409,0,0,0.8382808
410,0,0,0.9190615
411,0,0,0.8624088
412,0,0,0.7863914
413,0,0,0.92126167
414,0,0,0.39414465
415,0,0,0.9376564
416,0,0,0.91237116
417,0,0,0.88315606
418,0,0,0.9505775
419,0,0,0.86919856
420,0,0,0.9480017
421,0,0,0.46118325
422,0,0,0.62081426
423,0,0,0.95724463
424,0,0,0.90857446
425,0,0,0.9179499
426,0,0,0.37108013
427,0,0,0.6894027
428,0,0,0.95646065
429,0,0,0.9537471
430,0,0,0.8061789
431,0,0,0.43733758
432,0,0,0.77146494
433,0,0,0.9460836
434,0,0,0.908067
435,0,0,0.95466363
436,0,0,0.9466874
437,0,0,0.44590217
438,0,0,0.9132093
439,0,0,0.54488254
440,0,0,0.84675205
441,0,0,0.9603292
442,0,0,0.943827
443,0,0,0.95533
444,0,0,0.9556059
445,0,0,0.9295517
446,0,0,0.90701485
447,0,0,0.9572579
448,0,0,0.8956434
449,0,0,0.73561734
450,0,0,0.8217424
451,0,0,0.9093219
452,0,0,0.7533648
453,0,0,0.8055575
454,0,0,0.9173034
455,0,0,0.69925106
456,0,0,0.7978331
457,0,0,0.33242923
458,0,0,0.9123646
459,0,0,0.7320447
460,0,0,0.80252945
461,0,0,0.8347954
462,0,0,0.9022895
463,0,0,0.95368934
464,0,0,0.39856097
465,0,0,0.8176372
466,0,0,0.42736405
467,0,0,0.9449873
468,0,0,0.9513358
469,0,0,0.8653299
470,0,0,0.73842967
471,0,0,0.79097193
472,0,0,0.24186838
473,0,0,0.2882998
474,0,0,0.88945395
475,0,0,0.8020018
476,0,0,0.91138715
477,0,0,0.7238147
478,0,0,0.81219286
479,0,0,0.82270354
480,0,0,0.24354294
481,0,0,0.4446013
482,0,0,0.90542173
483,0,0,0.7490099
484,0,0,0.9387633
485,0,0,0.91909444
486,0,0,0.76843554
487,0,0,0.9603265
488,0,0,0.78989244
489,0,0,0.9163377
490,0,0,0.9097453
491,0,0,0.8742428
492,0,0,0.83262664
493,0,0,0.90884995
494,0,0,0.8919713
495,0,0,0.816643
496,0,0,0.73493576
497,0,0,0.9368623
498,0,0,0.96539336
499,0,0,0.94903904
500,0,0,0.92898583
501,0,0,0.75982004
502,0,0,0.9295125
503,0,0,0.7618954
504,0,0,0.5561131
505,0,0,0.9393234
506,0,0,0.9594049
507,0,0,0.79812145
508,0,0,0.359402
509,0,0,0.92520535
510,0,0,0.96230114
511,0,0,0.9034008
512,0,0,0.773824
513,0,0,0.9254614
514,0,0,0.9625203
515,0,0,0.9345476
516,0,0,0.9544951
517,0,0,0.93412226
518,0,0,0.96375537
519,0,0,0.9107754
520,0,0,0.48154202
521,0,0,0.66454065
522,0,0,0.8219492
523,0,0,0.6061196
524,0,0,0.3549428
525,0,0,0.9098728
526,0,0,0.8943368
527,0,0,0.72286373
528,0,0,0.95993185
529,0,0,0.9158416
530,0,0,0.896751
531,0,0,0.7300446
532,0,0,0.4869569
533,0,0,0.3571398
534,0,0,0.818569
535,0,0,0.6023323
536,0,0,0.6385037
537,0,0,0.9162483
538,0,0,0.8401133
539,0,0,0.91181695
540,0,0,0.83171916
541,0,0,0.96261156
542,0,0,0.92327493
543,0,0,0.94040084
544,0,0,0.7491378
545,0,0,0.9626963
546,0,0,0.96470475
547,0,0,0.8286216
548,0,0,0.93338764
549,0,0,0.38903892
550,0,0,0.9597805
551,0,0,0.8383567
552,0,0,0.9350047
553,0,0,0.85165894
554,0,0,0.37077934
555,0,0,0.9638865
556,0,0,0.8902818
557,0,0,0.8034592
558,0,0,0.9491067
559,0,0,0.2530424
560,0,0,0.9472972
561,0,0,0.96090853
562,0,0,0.70275867
563,0,0,0.43040356
564,0,0,0.8675664
565,0,0,0.7224886
566,0,0,0.7547116
567,0,0,0.9386693
568,0,0,0.8990908
569,0,0,0.9580513
570,0,0,0.7658274
571,0,0,0.8476856
572,0,0,0.9221529
573,0,0,0.78268605
574,0,0,0.87998873
575,0,0,0.9502176
576,0,0,0.942953
577,0,0,0.82981473
578,0,0,0.8224434
579,0,0,0.7536514
580,0,0,0.9028214
581,0,0,0.42495877
582,0,0,0.87995255
583,0,0,0.91415185
584,0,0,0.95867044
585,0,0,0.70003307
586,0,0,0.962901
587,0,0,0.96761405
588,0,0,0.9523317
589,0,0,0.392413
590,0,0,0.7425575
591,0,0,0.7050041
592,0,0,0.19700027
593,0,0,0.71936977
594,0,0,0.7098724
595,0,0,0.76635003
596,0,0,0.8830754
597,0,0,0.934789
598,0,0,0.41681993
599,0,0,0.6681475
600,0,0,0.41194725
601,0,0,0.96738577
602,0,0,0.8200464
603,0,0,0.20989096
604,0,0,0.8395165
605,0,0,0.8051996
606,0,0,0.8990501
607,0,0,0.96679616
608,0,0,0.95672035
609,0,0,0.29624137
610,0,0,0.2403427
611,0,0,0.73793167
612,0,0,0.97951865
613,0,0,0.9281746
614,0,0,0.828425
615,0,0,0.4410565
616,0,0,0.97091967
617,0,0,0.7919394
618,0,0,0.84052694
619,0,0,0.925877
620,0,0,0.8926022
621,0,0,0.946645
622,0,0,0.9487107
623,0,0,0.6249466
624,0,0,0.8174461
625,0,0,0.9109961
626,0,0,0.94354105
627,0,0,0.7758269
628,0,0,0.86321306
629,0,0,0.95366526
630,0,0,0.80127513
631,0,0,0.6422583
632,0,0,0.8003791
633,0,0,0.9033653
634,0,0,0.29814056
635,0,0,0.72853
636,0,0,0.9613656
637,0,0,0.5784126
638,0,0,0.7816493
639,0,0,0.9450652
640,0,0,0.91579354
641,0,0,0.8881935
642,0,0,0.76699245
643,0,0,0.95774865
644,0,0,0.418387
645,0,0,0.94017065
646,0,0,0.8224593
647,0,0,0.9270508
648,0,0,0.9374787
649,0,0,0.85961014
650,0,0,0.94487417
651,0,0,0.9099264
652,0,0,0.8638122
653,0,0,0.9179797
654,0,0,0.91318166
655,0,0,0.78883755
656,0,0,0.77019
657,0,0,0.87141216
658,0,0,0.8014905
659,0,0,0.78485644
660,0,0,0.793828
661,0,0,0.78864527
662,0,0,0.82453
663,0,0,0.8679031
664,0,0,0.93540335
665,0,0,0.8068105
666,0,0,0.35546035
667,0,0,0.83494174
668,0,0,0.9587972
669,0,0,0.7615662
670,0,0,0.91750276
671,0,0,0.9568821
672,0,0,0.93793243
673,0,0,0.9245428
674,0,0,0.7622522
675,0,0,0.912728
676,0,0,0.6214265
677,0,0,0.7524888
678,0,0,0.9596176
679,0,0,0.9640066
680,0,0,0.8663703
681,0,0,0.8423491
682,0,0,0.7486363
683,0,0,0.9008573
684,0,0,0.5597339
685,0,0,0.73325807
686,0,0,0.39458537
687,0,0,0.7664469
688,0,0,0.9139154
689,0,0,0.55887103
690,0,0,0.9581233
691,0,0,0.26487154
692,0,0,0.7618059
693,0,0,0.27999184
694,0,0,0.640231
695,0,0,0.25140047
696,0,0,0.9685626
697,0,0,0.19017804
698,0,0,0.9525796
699,0,0,0.80041987
700,0,0,0.6660613
701,0,0,0.90765023
702,0,0,0.79526305
703,0,0,0.9783561
704,0,0,0.9857577
705,0,0,0.9570725
706,0,0,0.90388036
707,0,0,0.9145037
708,0,0,0.9456067
709,0,0,0.4538084
710,0,0,0.8321496
711,0,0,0.6235108
712,0,0,0.98492354
713,0,0,0.9596609
714,0,0,0.9557166
715,0,0,0.9158416
716,0,0,0.83267784
717,0,0,0.95177495
718,0,0,0.92829084
719,0,0,0.9520583
720,0,0,0.97569156
721,0,0,0.94493854
722,0,0,0.7497375
723,0,0,0.24592304
724,0,0,0.73457974
725,0,0,0.6970693
726,0,0,0.9199183
727,0,0,0.87921876
728,0,0,0.88010454
729,0,0,0.67732215
730,0,0,0.87129045
731,0,0,0.8404031
732,0,0,0.41880563
733,0,0,0.9111667
734,0,0,0.7221959
735,0,0,0.90845615
736,0,0,0.25187424
737,0,0,0.94745004
738,0,0,0.9450979
739,0,0,0.8872424
740,0,0,0.70545506
741,0,0,0.66253567
742,0,0,0.3865018
743,0,0,0.7814708
744,0,0,0.94238156
745,0,0,0.8597653
746,0,0,0.4100324
747,0,0,0.9139731
748,0,0,0.88278645
749,0,0,0.29261017
750,0,0,0.9031512
751,0,0,0.95095503
752,0,0,0.9541577
753,0,0,0.9482495
754,0,0,0.7874029
755,0,0,0.89088917
756,0,0,0.90625584
757,0,0,0.77421117
758,0,0,0.7998655
759,0,0,0.867873
760,0,0,0.8758712
761,0,0,0.9068037
762,0,0,0.91445017
763,0,0,0.9373063
764,0,0,0.95630795
765,0,0,0.6569279
766,0,0,0.73044693
767,0,0,0.9483068
768,0,0,0.8977903
769,0,0,0.40719247
770,0,0,0.92589533
771,0,0,0.8841717
772,0,0,0.25254202
773,0,0,0.8669533
774,0,0,0.76599616
775,0,0,0.9419613
776,0,0,0.25608826
777,0,0,0.95255655
778,0,0,0.75360686
779,0,0,0.9379073
780,0,0,0.93297803
781,0,0,0.8260641
782,0,0,0.8235722
783,0,0,0.84200275
784,0,0,0.27530056
785,0,0,0.92515206
786,0,0,0.909577
787,0,0,0.81290305
788,0,0,0.8671236
789,0,0,0.93607867
790,0,0,0.8214956
791,0,0,0.8263687
792,0,0,0.7781583
793,0,0,0.2580792
794,0,0,0.94069093
795,0,0,0.2459352
796,0,0,0.77818906
797,0,0,0.72961456
798,0,0,0.92065024
799,0,0,0.8359608
800,0,0,0.76903224
801,0,0,0.91041607
802,0,0,0.76725906
803,0,0,0.88746095
804,0,0,0.944294
805,0,0,0.89110434
806,0,0,0.9519353
807,0,0,0.8302196
808,0,0,0.9324261
809,0,0,0.8619148
810,0,0,0.8954812
811,0,0,0.8762334
812,0,0,0.45757917
813,0,0,0.79534614
814,0,0,0.93231654
815,0,0,0.79782987
816,0,0,0.75786036
817,0,0,0.296457
818,0,0,0.91654414
819,0,0,0.937545
820,0,0,0.80137897
821,0,0,0.796785
822,0,0,0.90107685
823,0,0,0.9095685
824,0,0,0.79192835
825,0,0,0.85519576
826,0,0,0.72826695
827,0,0,0.81615204
828,0,0,0.89278185
829,0,0,0.24303171
830,0,0,0.292736
831,0,0,0.87158406
832,0,0,0.97570026
833,0,0,0.75603145
834,0,0,0.29329365
835,0,0,0.9768092
836,0,0,0.66043043
837,0,0,0.85748863
838,0,0,0.88203144
839,0,0,0.93792343
840,0,0,0.873356
841,0,0,0.93933964
842,0,0,0.9502435
843,0,0,0.96963006
844,0,0,0.8120634
845,0,0,0.89655024
846,0,0,0.9423635
847,0,0,0.45666927
848,0,0,0.886219
849,0,0,0.58796793
850,0,0,0.9452101
851,0,0,0.9395128
852,0,0,0.82737476
853,0,0,0.75286216
854,0,0,0.6988487
855,0,0,0.3237774
856,0,0,0.7913386
857,0,0,0.9697901
858,0,0,0.82324994
859,0,0,0.8833449
860,0,0,0.8696784
861,0,0,0.8028822
862,0,0,0.7866321
863,0,0,0.6888506
864,0,0,0.9334404
865,0,0,0.8476677
866,0,0,0.736873
867,0,0,0.29958394
868,0,0,0.8702405
869,0,0,0.8494319
870,0,0,0.94838554
871,0,0,0.9537765
872,0,0,0.45883605
873,0,0,0.4568062
874,0,0,0.94235563
875,0,0,0.86112905
876,0,0,0.87189484
877,0,0,0.86636317
878,0,0,0.8070165
879,0,0,0.30563527
880,0,0,0.74190027
881,0,0,0.93637156
882,0,0,0.94851243
883,0,0,0.8749815
884,0,0,0.9585017
885,0,0,0.8705468
886,0,0,0.3148222
887,0,0,0.73792535
888,0,0,0.94849503
889,0,0,0.9164765
890,0,0,0.77489597
891,0,0,0.9463077
892,0,0,0.93178827
893,0,0,0.94024706
894,0,0,0.20534945
895,0,0,0.9153688
896,0,0,0.8888772
897,0,0,0.76798457
898,0,0,0.90078723
899,0,0,0.967578
900,0,0,0.94161254
901,0,0,0.7975396
902,0,0,0.964696
903,0,0,0.76030475
904,0,0,0.49120912
905,0,0,0.6957599
906,0,0,0.7587886
907,0,0,0.6265236
908,0,0,0.86053026
909,0,0,0.81614476
910,0,0,0.85967994
911,0,0,0.950425
912,0,0,0.9359773
913,0,0,0.8976337
914,0,0,0.76600343
915,0,0,0.9585437
916,0,0,0.93956625
917,0,0,0.87383705
918,0,0,0.945624
919,0,0,0.31554615
920,0,0,0.95707977
921,0,0,0.9586613
922,0,0,0.39337596
923,0,0,0.55699205
924,0,0,0.5213374
925,0,0,0.68041694
926,0,0,0.47775945
927,0,0,0.6159968
928,0,0,0.7554662
929,0,0,0.67028505
930,0,0,0.30343688
931,0,0,0.82060355
932,0,0,0.92471117
933,0,0,0.8041563
934,0,0,0.9558116
935,0,0,0.8773246
936,0,0,0.5462929
937,0,0,0.91674006
938,0,0,0.9576443
939,0,0,0.94334435
940,0,0,0.9590554
941,0,0,0.8445564
942,0,0,0.2953025
943,0,0,0.7361162
944,0,0,0.95607775
945,0,0,0.943591
946,0,0,0.93145394
947,0,0,0.9511974
948,0,0,0.94767594
949,0,0,0.8076536
950,0,0,0.72038215
951,0,0,0.7018797
952,0,0,0.6889416
953,0,0,0.9666152
954,0,0,0.96004134
955,0,0,0.8520738
956,0,0,0.96494013
957,0,0,0.6463336
958,0,0,0.4281609
959,0,0,0.9693954
960,0,0,0.2598942
961,0,0,0.6976977
962,0,0,0.78795016
963,0,0,0.75737023
964,0,0,0.8806901
965,0,0,0.9650808
966,0,0,0.4583269
967,0,0,0.9633206
968,0,0,0.7384521
969,0,0,0.9404001
970,0,0,0.65471363
971,0,0,0.28716657
972,0,0,0.8427055
973,0,0,0.6166875
974,0,0,0.8455844
975,0,0,0.9625086
976,0,0,0.2368303
977,0,0,0.23957947
978,0,0,0.9375868
979,0,0,0.36703554
980,0,0,0.8184127
981,0,0,0.8722998
982,0,0,0.88424736
983,0,0,0.2882097
984,0,0,0.96267015
985,0,0,0.943954
986,0,0,0.848309
987,0,0,0.83922404
988,0,0,0.41991952
989,0,0,0.4739867
990,0,0,0.9414492
991,0,0,0.43104577
992,0,0,0.95779884
993,0,0,0.9024222
994,0,0,0.8896973
995,0,0,0.8931887
996,0,0,0.82305664
997,0,0,0.28741738
998,0,0,0.9452158
999,0,0,0.8146649
1000,0,0,0.6421949
1001,0,0,0.9353254
1002,0,0,0.94382405
1003,0,0,0.9420318
1004,0,0,0.94833636
1005,0,0,0.900934
1006,0,0,0.8252241
1007,0,0,0.4104004
1008,0,0,0.95687765
1009,0,0,0.87027705
1010,0,0,0.9410785
1011,0,0,0.9396092
1012,0,0,0.8771876
1013,0,0,0.88133764
1014,0,0,0.7064958
1015,0,0,0.9419372
1016,0,0,0.95356894
1017,0,0,0.91981995
1018,0,0,0.41064698
1019,0,0,0.32088017
1020,0,0,0.946056
1021,0,0,0.86453897
1022,0,0,0.29518658
1023,0,0,0.8655236
1024,0,0,0.8530861
1025,0,0,0.95319915
1026,0,0,0.90548
1027,0,0,0.8841262
1028,0,0,0.84601605
1029,0,0,0.9519683
1030,0,0,0.9497567
1031,0,0,0.4308161
1032,0,0,0.8565638
1033,0,0,0.9373428
1034,0,0,0.55580497
1035,0,0,0.4187452
1036,0,0,0.8668197
1037,0,0,0.4438712
1038,0,0,0.96941453
1039,0,0,0.72749174
1040,0,0,0.7028315
1041,0,0,0.5609836
1042,0,0,0.4280733
1043,0,0,0.8896679
1044,0,0,0.7553011
1045,0,0,0.94047064
1046,0,0,0.93283296
1047,0,0,0.8900664
1048,0,0,0.95475006
1049,0,0,0.31046364
1050,0,0,0.949809
1051,0,0,0.96408063
1052,0,0,0.78514624
1053,0,0,0.7519778
1054,0,0,0.8899691
1055,0,0,0.9026448
1056,0,0,0.968663
1057,0,0,0.71932226
1058,0,0,0.96233624
1059,0,0,0.80952924
1060,0,0,0.35936233
1061,0,0,0.9576391
1062,0,0,0.3150451
1063,0,0,0.865908
1064,0,0,0.95837444
1065,0,0,0.96803516
1066,0,0,0.8367008
1067,0,0,0.75682133
1068,0,0,0.94657874
1069,0,0,0.31913212
1070,0,0,0.8205638
1071,0,0,0.8949846
1072,0,0,0.9600781
1073,0,0,0.9519946
1074,0,0,0.95904005
1075,0,0,0.90376717
1076,0,0,0.86151147
1077,0,0,0.93956494
1078,0,0,0.8383112
1079,0,0,0.8596609
1080,0,0,0.41318083
1081,0,0,0.9356258
1082,0,0,0.7977697
1083,0,0,0.93658864
1084,0,0,0.94355077
1085,0,0,0.77342975
1086,0,0,0.78703904
1087,0,0,0.42434096
1088,0,0,0.9197467
1089,0,0,0.29185754
1090,0,0,0.937392
1091,0,0,0.83427685
1092,0,0,0.78572416
1093,0,0,0.75016785
1094,0,0,0.94602513
1095,0,0,0.95882875
1096,0,0,0.8891998
1097,0,0,0.942806
1098,0,0,0.8151678
1099,0,0,0.2865005
1100,0,0,0.41241586
1101,0,0,0.90085715
1102,0,0,0.7672078
1103,0,0,0.9322947
1104,0,0,0.87183535
1105,0,0,0.93462205
1106,0,0,0.86444783
1107,0,0,0.8235437
1108,0,0,0.78800505
1109,0,0,0.38058352
1110,0,0,0.4189965
1111,0,0,0.7722798
1112,0,0,0.8316712
1113,0,0,0.41815993
1114,0,0,0.8287841
1115,0,0,0.73225313
1116,0,0,0.66376907
1117,0,0,0.26452136
1118,0,0,0.72389877
1119,0,0,0.24194616
1120,0,0,0.9429426
1121,0,0,0.9200202
1122,0,0,0.9459289
1123,0,0,0.71361125
1124,0,0,0.97598773
1125,0,0,0.7895242
1126,0,0,0.9500591
1127,0,0,0.86945987
1128,0,0,0.8458447
1129,0,0,0.9601817
1130,0,0,0.29224387
1131,0,0,0.82720673
1132,0,0,0.91101086
1133,0,0,0.845003
1134,0,0,0.7424584
1135,0,0,0.9049414
1136,0,0,0.9240171
1137,0,0,0.29832727
1138,0,0,0.9627434
1139,0,0,0.9642211
1140,0,0,0.8877928
1141,0,0,0.9606691
1142,0,0,0.9624731
1143,0,0,0.957195
1144,0,0,0.6569081
1145,0,0,0.73685646
1146,0,0,0.7849089
1147,0,0,0.936978
1148,0,0,0.9614346
1149,0,0,0.89668155
1150,0,0,0.95548844
1151,0,0,0.7507962
1152,0,0,0.9638809
1153,0,0,0.96234524
1154,0,0,0.80689496
1155,0,0,0.9610412
1156,0,0,0.96048915
